"age","job","housing","loan","duration","campaign"
0.567901234567901,0.239864864864865,1,0,0.0839772265148434,0
0.172839506172839,0.13061863743148,1,0,0.0628304188694591,0
0.135802469135802,0.113084187585762,1,0,0.0158601057340382,0.032258064516129
0.197530864197531,0.13061863743148,0,0,0.0681171207808052,0.0161290322580645
0.407407407407407,0.0931134820562561,0,1,0.0939406262708418,0
0.234567901234568,0.0747611366174463,1,0,0.0996339975599837,0.032258064516129
0.234567901234568,0.137096064101435,0,0,0.106140707604717,0
0.0617283950617284,0.113084187585762,1,0,0.0727938186254575,0
0.333333333333333,0.13061863743148,0,0,0.0420902806018707,0
0.246913580246914,0.0931134820562561,0,0,0.0921106140707605,0
0.320987654320988,0.113084187585762,0,0,0.093533956893046,0
0.592592592592593,0.239864864864865,1,0,0.0530703538023587,0
0.197530864197531,0.13061863743148,1,0,0.0363969093127288,0.032258064516129
0.197530864197531,0.13061863743148,1,0,0.060390402602684,0.0645161290322581
0.320987654320988,0.13061863743148,1,0,0.150671004473363,0.0483870967741935
0.148148148148148,0.296641791044776,1,0,0.0345668971126474,0.0645161290322581
0.172839506172839,0.13061863743148,1,0,0.0266368442456283,0
0.345679012345679,0.0931134820562561,1,0,0.324725498169988,0.0161290322580645
0.111111111111111,0.113084187585762,1,0,0.0506303375355836,0
0.45679012345679,0.13061863743148,1,0,0.0843838958926393,0
0.234567901234568,0.0747611366174463,0,0,0.0483936559577064,0
0.197530864197531,0.13061863743148,0,0,0.0772671817812119,0.032258064516129
0.407407407407407,0.13061863743148,0,0,0.0546970313135421,0
0.123456790123457,0.13061863743148,0,0,0.10980073200488,0
0.197530864197531,0.0865154290545301,1,0,0.27348515656771,0.032258064516129
0.604938271604938,0.239864864864865,0,0,0.0298901992679951,0.0161290322580645
0.111111111111111,0.113084187585762,0,0,0.0404636030906873,0
0.469135802469136,0.113084187585762,1,0,0.112850752338349,0.0645161290322581
0.234567901234568,0.13061863743148,0,1,0.0380235868239122,0
0.283950617283951,0.13061863743148,1,0,0.0723871492476617,0
0.345679012345679,0.137096064101435,0,0,0.131557543716958,0
0.320987654320988,0.115825688073394,1,0,0.0368035786905246,0
0.197530864197531,0.13061863743148,1,0,0.030093533956893,0.0161290322580645
0.481481481481481,0.239864864864865,0,0,0.118340788938593,0.0483870967741935
0.259259259259259,0.0747611366174463,0,0,0.0915006100040667,0.032258064516129
0.222222222222222,0.0865154290545301,0,0,0.120374135827572,0
0.308641975308642,0.0747611366174463,0,0,0.247458316388776,0.032258064516129
0.172839506172839,0.0747611366174463,1,0,0.0553070353802359,0
0.0987654320987654,0.0865154290545301,1,0,0.0612037413582757,0
0.135802469135802,0.137096064101435,1,0,0.0778771858479057,0
0.407407407407407,0.13061863743148,0,0,0.0723871492476617,0
0.135802469135802,0.296641791044776,1,0,0.0317202114680765,0
0.296296296296296,0.113084187585762,0,0,0.141724278161854,0.0161290322580645
0.839506172839506,0.0931134820562561,0,0,0.035583570557137,0.0806451612903226
0.407407407407407,0.113084187585762,0,0,0.126067507116714,0.032258064516129
0.0987654320987654,0.0747611366174463,1,0,0.341805612037414,0
0.395061728395062,0.13061863743148,0,0,0.194794631964213,0.0645161290322581
0.703703703703704,0.239864864864865,1,0,0.295241968279789,0
0.382716049382716,0.13061863743148,0,0,0.0376169174461163,0
0.0987654320987654,0.296641791044776,0,0,0.0376169174461163,0
0.333333333333333,0.0865154290545301,1,0,0.256811712078081,0.0161290322580645
0.382716049382716,0.13061863743148,0,0,0.0349735664904433,0.032258064516129
0.506172839506173,0.13061863743148,1,1,0.0717771451809679,0.0161290322580645
0.209876543209877,0.113084187585762,0,0,0.0510370069133794,0
0.333333333333333,0.0747611366174463,0,0,0.14213094753965,0.0161290322580645
0.580246913580247,0.239864864864865,1,0,0.0451403009353396,0.0161290322580645
0.0493827160493827,0.296641791044776,1,0,0.0459536396909313,0.0161290322580645
0.234567901234568,0.13061863743148,1,0,0.0231801545343636,0
0.209876543209877,0.0747611366174463,1,0,0.185644570963806,0.0483870967741935
0.54320987654321,0.13061863743148,1,0,0.218788125254168,0.0161290322580645
0.296296296296296,0.13061863743148,0,0,0.162667751118341,0.0161290322580645
0.148148148148148,0.113084187585762,0,0,0.109394062627084,0.0161290322580645
0.851851851851852,0.239864864864865,1,0,0.0691337942252948,0
0.148148148148148,0.113084187585762,1,0,0.0231801545343636,0.0161290322580645
0.185185185185185,0.0865154290545301,0,0,0.130540870272468,0.032258064516129
0.197530864197531,0.0747611366174463,1,0,0.0803172021146808,0
0.45679012345679,0.113084187585762,1,0,0.227124847498983,0
0.185185185185185,0.113084187585762,0,0,0.0195201301342009,0
0.271604938271605,0.137096064101435,0,0,0.26860512403416,0.0806451612903226
0.407407407407407,0.13061863743148,1,1,0.129117527450183,0
0.530864197530864,0.13061863743148,0,0,0.0353802358682391,0.0161290322580645
0.111111111111111,0.296641791044776,1,0,0.118340788938593,0
0.222222222222222,0.13061863743148,0,0,0.17547783651891,0
0.580246913580247,0.137096064101435,0,0,0.0416836112240748,0
0.0740740740740741,0.0747611366174463,1,0,0.133590890605937,0
0.62962962962963,0.239864864864865,1,0,0.0394469296461976,0
0.395061728395062,0.115825688073394,1,0,0.228548190321269,0.0161290322580645
0.160493827160494,0.0747611366174463,1,0,0.0866205774705165,0.032258064516129
0.111111111111111,0.13061863743148,0,0,0.159617730784872,0
0.148148148148148,0.13061863743148,1,0,0.114884099227328,0
0.444444444444444,0.113084187585762,0,0,0.188084587230582,0
0.197530864197531,0.13061863743148,1,0,0.0406669377795852,0
0.271604938271605,0.137096064101435,1,0,0.0622204148027653,0
0.259259259259259,0.0865154290545301,1,0,0.111020740138268,0.0161290322580645
0.111111111111111,0.296641791044776,0,0,0.0437169581130541,0
0.358024691358025,0.0931134820562561,0,0,0.102887352582351,0.0161290322580645
0.469135802469136,0.239864864864865,1,0,0.0278568523790159,0
0.0740740740740741,0.296641791044776,1,0,0.159414396095974,0.032258064516129
0.148148148148148,0.13061863743148,0,0,0.024806832045547,0
0.234567901234568,0.13061863743148,1,0,0.0398535990239935,0
0.469135802469136,0.239864864864865,1,0,0.0862139080927206,0.0161290322580645
0.160493827160494,0.113084187585762,0,0,0.046563643757625,0.032258064516129
0.506172839506173,0.113084187585762,0,0,0.14314762098414,0.0161290322580645
0.148148148148148,0.113084187585762,1,0,0.122610817405449,0
0.0123456790123457,0.296641791044776,1,0,0.114070760471736,0
0.209876543209877,0.13061863743148,0,0,0.324928832858886,0.0483870967741935
0.419753086419753,0.113084187585762,1,0,0.139690931272875,0
0.111111111111111,0.13061863743148,0,0,0.0973973159821065,0
0.814814814814815,0.0931134820562561,1,0,0.135624237494917,0.0161290322580645
0.518518518518518,0.13061863743148,0,0,0.0418869459129728,0
0.407407407407407,0.0747611366174463,0,1,0.172631150874339,0
0.506172839506173,0.137096064101435,0,0,0.0282635217568117,0
0.197530864197531,0.137096064101435,1,0,0.0872305815372102,0
0.876543209876543,0.239864864864865,1,0,0.0382269215128101,0.032258064516129
0.185185185185185,0.115825688073394,1,0,0.19113460756405,0
0.222222222222222,0.113084187585762,1,0,0.113867425782839,0
0.160493827160494,0.0747611366174463,0,0,0.0595770638470923,0
0.518518518518518,0.113084187585762,0,0,0.245424969499797,0.0483870967741935
0.654320987654321,0.239864864864865,1,0,0.019113460756405,0.0483870967741935
0.246913580246914,0.113084187585762,1,0,0.0610004066693778,0
0.333333333333333,0.13061863743148,1,0,0.331028873525823,0.0161290322580645
0.345679012345679,0.137096064101435,1,0,0.166124440829606,0.0161290322580645
0.62962962962963,0.239864864864865,0,0,0.0673037820252135,0.0483870967741935
0.54320987654321,0.239864864864865,0,0,0.0711671411142741,0
0.45679012345679,0.0747611366174463,0,0,0.0699471329808865,0
0.111111111111111,0.0865154290545301,1,0,0.0496136640910939,0
0.395061728395062,0.113084187585762,0,0,0.125660837738918,0.0161290322580645
0.308641975308642,0.0865154290545301,1,0,0.0699471329808865,0
0.444444444444444,0.137096064101435,1,0,0.0197234648230988,0
0.234567901234568,0.153585271317829,1,0,0.0416836112240748,0
0.222222222222222,0.113084187585762,1,0,0.0325335502236682,0
0.358024691358025,0.13061863743148,1,1,0.192557950386336,0
0.259259259259259,0.13061863743148,1,0,0.201708011386743,0
0.197530864197531,0.13061863743148,1,1,0.0441236274908499,0.032258064516129
0.222222222222222,0.13061863743148,0,0,0.187677917852786,0
0.037037037037037,0.296641791044776,1,0,0.0660837738918259,0
0.419753086419753,0.113084187585762,0,0,0.133590890605937,0
0.481481481481481,0.239864864864865,1,0,0.137047580317202,0
0.419753086419753,0.113084187585762,1,0,0.0616104107360716,0
0.666666666666667,0.239864864864865,1,0,0.0441236274908499,0
0.172839506172839,0.0747611366174463,0,0,0.0170801138674258,0
0.111111111111111,0.13061863743148,1,0,0.142944286295242,0
0.864197530864197,0.239864864864865,0,0,0.0555103700691338,0
0.0740740740740741,0.0747611366174463,0,0,0.0211468076453843,0.0161290322580645
0.160493827160494,0.113084187585762,1,0,0.0351769011793412,0.0161290322580645
0.259259259259259,0.113084187585762,1,0,0.0483936559577064,0.0483870967741935
0.444444444444444,0.13061863743148,1,0,0.0746238308255388,0
0.0864197530864197,0.0865154290545301,1,0,0.205774705164701,0.032258064516129
0.506172839506173,0.239864864864865,0,0,0.0801138674257828,0
0.185185185185185,0.115825688073394,0,0,0.143757625050834,0.0161290322580645
0.320987654320988,0.13061863743148,1,0,0.0538836925579504,0
0.234567901234568,0.13061863743148,1,0,0.105937372915819,0.0806451612903226
0.358024691358025,0.13061863743148,0,0,0.0469703131354209,0.0161290322580645
0.135802469135802,0.153585271317829,0,0,0.0197234648230988,0
0.0987654320987654,0.296641791044776,0,0,0.0597803985359902,0
0.111111111111111,0.0747611366174463,0,0,0.217771451809679,0.0161290322580645
0.283950617283951,0.13061863743148,1,0,0.139894265961773,0.0161290322580645
0.419753086419753,0.13061863743148,1,0,0.0571370475803172,0.032258064516129
0.296296296296296,0.113084187585762,1,0,0.169174461163074,0
0.0740740740740741,0.13061863743148,1,0,0.139487596583977,0.0161290322580645
0.0864197530864197,0.13061863743148,1,0,0.0321268808458723,0
0.111111111111111,0.13061863743148,0,0,0.124034160227735,0.0161290322580645
0.382716049382716,0.137096064101435,0,1,0.120170801138674,0
0.209876543209877,0.0747611366174463,1,0,0.303172021146808,0.0161290322580645
0.0987654320987654,0.296641791044776,0,0,0.08235054900366,0
0.148148148148148,0.13061863743148,1,0,0.0843838958926393,0
0.172839506172839,0.13061863743148,1,0,0.0752338348922326,0.032258064516129
0.259259259259259,0.137096064101435,1,0,0.0380235868239122,0.0161290322580645
0.160493827160494,0.113084187585762,1,0,0.0437169581130541,0
0.185185185185185,0.0865154290545301,1,0,0.179137860919073,0
0.135802469135802,0.0747611366174463,0,0,0.17547783651891,0.032258064516129
0.209876543209877,0.0747611366174463,0,0,0.150467669784465,0
0.666666666666667,0.239864864864865,1,0,0.0254168361122407,0
0.0864197530864197,0.13061863743148,0,0,0.0542903619357462,0.0161290322580645
0.691358024691358,0.239864864864865,0,0,0.0921106140707605,0
0.432098765432099,0.13061863743148,1,0,0.190727938186255,0.0161290322580645
0.345679012345679,0.13061863743148,1,0,0.199267995119967,0.0161290322580645
0.160493827160494,0.113084187585762,0,0,0.206384709231395,0
0.469135802469136,0.13061863743148,1,0,0.172631150874339,0
0.172839506172839,0.13061863743148,1,0,0.188287921919479,0
0.246913580246914,0.13061863743148,1,0,0.215331435542904,0.0161290322580645
0.37037037037037,0.0865154290545301,1,0,0.0229768198454656,0.0161290322580645
0.259259259259259,0.13061863743148,0,0,0.0144367629117527,0
0.234567901234568,0.113084187585762,1,0,0.230174867832452,0
0.320987654320988,0.0855491329479769,0,0,0.0518503456689711,0
0.283950617283951,0.0747611366174463,1,0,0.214924766165108,0
0.37037037037037,0.0931134820562561,1,0,0.0203334688897926,0
0.333333333333333,0.113084187585762,1,0,0.134607564050427,0.0161290322580645
0.234567901234568,0.113084187585762,1,0,0.0583570557137048,0
0.197530864197531,0.0865154290545301,1,0,0.307442049613664,0
0.234567901234568,0.13061863743148,1,0,0.115900772671818,0.0161290322580645
0.481481481481481,0.0855491329479769,1,0,0.0971939812932086,0.0161290322580645
0.197530864197531,0.13061863743148,0,0,0.14314762098414,0
0.0987654320987654,0.0747611366174463,0,1,0.204961366409109,0.0161290322580645
0.271604938271605,0.113084187585762,1,0,0.212688084587231,0.032258064516129
0.358024691358025,0.113084187585762,1,0,0.0750305002033347,0.0161290322580645
0.197530864197531,0.13061863743148,1,0,0.272468483123221,0
0.234567901234568,0.113084187585762,0,0,0.135624237494917,0
0.148148148148148,0.0865154290545301,1,0,0.113054087027247,0
0.432098765432099,0.0747611366174463,0,0,0.239934932899553,0
0.234567901234568,0.0855491329479769,0,0,0.129727531516877,0.0161290322580645
0.493827160493827,0.113084187585762,1,0,0.169987799918666,0
0.209876543209877,0.13061863743148,0,0,0.0542903619357462,0.0161290322580645
0.160493827160494,0.113084187585762,1,1,0.261895079300529,0.032258064516129
0.407407407407407,0.113084187585762,1,0,0.173851159007727,0.0161290322580645
0.296296296296296,0.113084187585762,1,0,0.255185034566897,0
0.481481481481481,0.153585271317829,0,1,0.0738104920699471,0.0161290322580645
0.185185185185185,0.13061863743148,0,1,0.0449369662464416,0
0.0864197530864197,0.296641791044776,1,0,0.0579503863359089,0.0161290322580645
0.481481481481481,0.239864864864865,0,0,0.189711264741765,0.0161290322580645
0.037037037037037,0.113084187585762,0,0,0.0481903212688085,0.0645161290322581
0.160493827160494,0.113084187585762,1,0,0.146400976006507,0
0.197530864197531,0.113084187585762,0,0,0.302765351769012,0.032258064516129
0.333333333333333,0.13061863743148,1,0,0.0512403416022773,0
0.518518518518518,0.239864864864865,1,0,0.0931272875152501,0
0.111111111111111,0.113084187585762,0,0,0.0760471736478243,0
0.296296296296296,0.13061863743148,1,0,0.101667344448963,0
0.419753086419753,0.113084187585762,1,0,0.103497356649044,0
0.432098765432099,0.137096064101435,0,0,0.0829605530703538,0
0.135802469135802,0.0865154290545301,0,0,0.20780805205368,0.0483870967741935
0.148148148148148,0.13061863743148,0,0,0.137860919072794,0
0.209876543209877,0.13061863743148,1,0,0.0180967873119154,0
0.271604938271605,0.13061863743148,0,0,0.093330622204148,0
0.160493827160494,0.137096064101435,1,0,0.129524196827979,0
0.160493827160494,0.115825688073394,1,0,0.117324115494103,0.0967741935483871
0.172839506172839,0.113084187585762,1,0,0.0463603090687271,0.0161290322580645
0.54320987654321,0.13061863743148,1,0,0.0398535990239935,0
0.716049382716049,0.239864864864865,0,1,0.145180967873119,0
0.592592592592593,0.137096064101435,0,0,0.218788125254168,0.032258064516129
0.0864197530864197,0.153585271317829,1,0,0.0199267995119967,0
0.296296296296296,0.13061863743148,1,0,0.0764538430256202,0.0161290322580645
0.160493827160494,0.137096064101435,1,1,0.0908906059373729,0
0.160493827160494,0.13061863743148,1,0,0.0437169581130541,0
0.345679012345679,0.13061863743148,1,0,0.114884099227328,0
0.135802469135802,0.137096064101435,0,0,0.0140300935339569,0.032258064516129
0.172839506172839,0.13061863743148,0,0,0.0288735258235055,0
0.135802469135802,0.153585271317829,1,0,0.0386335908906059,0.032258064516129
0.320987654320988,0.137096064101435,0,0,0.0459536396909313,0
0.320987654320988,0.0747611366174463,1,0,0.313135420902806,0
0.493827160493827,0.115825688073394,1,0,0.192964619764132,0.032258064516129
0.518518518518518,0.239864864864865,1,0,0.127084180561204,0.0645161290322581
0.197530864197531,0.13061863743148,1,0,0.0351769011793412,0
0.197530864197531,0.13061863743148,1,0,0.052257015046767,0.032258064516129
0.234567901234568,0.137096064101435,0,1,0.14416429442863,0.0161290322580645
0.197530864197531,0.13061863743148,0,0,0.0418869459129728,0
0.135802469135802,0.13061863743148,1,0,0.0898739324928833,0
0.592592592592593,0.239864864864865,0,0,0.0178934526230175,0.0161290322580645
0.469135802469136,0.0865154290545301,1,0,0.0638470923139488,0
0.209876543209877,0.0747611366174463,0,0,0.147824318828792,0.032258064516129
0.0987654320987654,0.13061863743148,1,0,0.0518503456689711,0
0.111111111111111,0.0747611366174463,0,0,0.164294428629524,0
0.123456790123457,0.13061863743148,0,0,0.0388369255795039,0.0161290322580645
0.45679012345679,0.113084187585762,0,0,0.057747051647011,0.0161290322580645
0.148148148148148,0.13061863743148,0,0,0.122814152094347,0.032258064516129
0.62962962962963,0.239864864864865,1,0,0.0671004473363156,0.032258064516129
0.419753086419753,0.0747611366174463,0,1,0.132777551850346,0
0.0987654320987654,0.113084187585762,1,0,0.112037413582757,0.0483870967741935
0.222222222222222,0.13061863743148,1,0,0.0475803172021147,0
0.148148148148148,0.13061863743148,1,0,0.38043920292802,0.0483870967741935
0.111111111111111,0.113084187585762,1,0,0.0620170801138674,0
0.604938271604938,0.153585271317829,1,0,0.0845872305815372,0
0.197530864197531,0.0747611366174463,0,0,0.21858479056527,0
0.222222222222222,0.0865154290545301,1,0,0.0380235868239122,0.032258064516129
0.160493827160494,0.0747611366174463,0,0,0.0508336722244815,0
0.666666666666667,0.239864864864865,0,0,0.0420902806018707,0
0.506172839506173,0.239864864864865,1,0,0.261895079300529,0.032258064516129
0.308641975308642,0.13061863743148,0,0,0.193574623830826,0
0.395061728395062,0.153585271317829,1,0,0.0459536396909313,0
0.111111111111111,0.0747611366174463,0,0,0.231598210654738,0
0.0987654320987654,0.13061863743148,1,0,0.046563643757625,0.0161290322580645
0.148148148148148,0.13061863743148,0,0,0.0671004473363156,0.0161290322580645
0.604938271604938,0.0747611366174463,1,0,0.0347702318015453,0.0161290322580645
0.209876543209877,0.13061863743148,1,1,0.0612037413582757,0
0.592592592592593,0.239864864864865,0,0,0.0252135014233428,0.0161290322580645
0.530864197530864,0.113084187585762,1,0,0.120984139894266,0.0161290322580645
0.296296296296296,0.13061863743148,0,0,0.139487596583977,0.161290322580645
0.148148148148148,0.13061863743148,1,0,0.115087433916226,0.0161290322580645
0.172839506172839,0.0747611366174463,0,0,0.119967466449776,0.032258064516129
0.123456790123457,0.296641791044776,0,0,0.0461569743798292,0
0.123456790123457,0.115825688073394,0,0,0.136030906872712,0
0.0740740740740741,0.296641791044776,0,0,0.0335502236681578,0.0161290322580645
0.185185185185185,0.113084187585762,0,1,0.198251321675478,0.0483870967741935
0.222222222222222,0.0865154290545301,1,0,0.0443269621797479,0.0161290322580645
0.45679012345679,0.0747611366174463,1,0,0.194387962586417,0
0.45679012345679,0.13061863743148,0,0,0.379829198861326,0.0161290322580645
0.123456790123457,0.0865154290545301,0,0,0.118747458316389,0
0.666666666666667,0.239864864864865,1,0,0.105530703538024,0.0161290322580645
0.45679012345679,0.137096064101435,0,0,0.162261081740545,0.0161290322580645
0.234567901234568,0.13061863743148,0,0,0.0685237901586011,0
0.123456790123457,0.13061863743148,0,0,0.0339568930459536,0.032258064516129
0.296296296296296,0.13061863743148,0,0,0.146807645384303,0.0483870967741935
0.209876543209877,0.13061863743148,0,0,0.111427409516063,0.0161290322580645
0.111111111111111,0.296641791044776,1,0,0.0473769825132168,0
0.320987654320988,0.0747611366174463,0,0,0.0931272875152501,0.0806451612903226
0.358024691358025,0.0747611366174463,1,0,0.221838145587637,0.032258064516129
0.419753086419753,0.113084187585762,1,0,0.106954046360309,0.0161290322580645
0.851851851851852,0.239864864864865,0,0,0.194184627897519,0
0.123456790123457,0.13061863743148,1,0,0.100447336315575,0
0.185185185185185,0.13061863743148,0,0,0.110410736071574,0.032258064516129
0.123456790123457,0.0865154290545301,1,0,0.0904839365595771,0
0.160493827160494,0.13061863743148,1,1,0.0965839772265148,0.0645161290322581
0.518518518518518,0.0865154290545301,1,0,0.0778771858479057,0.0161290322580645
0.209876543209877,0.13061863743148,1,0,0.0919072793818625,0
0.172839506172839,0.13061863743148,0,0,0.178934526230175,0.032258064516129
0.234567901234568,0.115825688073394,1,0,0.0841805612037414,0.0161290322580645
0.185185185185185,0.113084187585762,0,0,0.0636437576250508,0.0161290322580645
0.444444444444444,0.13061863743148,1,0,0.0321268808458723,0.0161290322580645
0.382716049382716,0.113084187585762,0,0,0.112444082960553,0.032258064516129
0.160493827160494,0.0865154290545301,0,0,0.142334282228548,0.032258064516129
0.382716049382716,0.13061863743148,1,0,0.0286701911346076,0
0.469135802469136,0.113084187585762,1,1,0.0441236274908499,0.0161290322580645
0.567901234567901,0.239864864864865,1,1,0.0902806018706791,0.0161290322580645
0.432098765432099,0.0865154290545301,1,0,0.189101260675071,0
0.753086419753086,0.239864864864865,1,0,0.0370069133794225,0.0161290322580645
0.419753086419753,0.113084187585762,0,1,0.0542903619357462,0.0161290322580645
0.0987654320987654,0.0747611366174463,1,1,0.150671004473363,0.0806451612903226
0.172839506172839,0.0747611366174463,1,0,0.0233834892232615,0
0.222222222222222,0.13061863743148,1,1,0.125660837738918,0
0.703703703703704,0.239864864864865,0,1,0.123424156161041,0.0161290322580645
0.382716049382716,0.115825688073394,0,0,0.0949572997153314,0.032258064516129
0.172839506172839,0.13061863743148,1,0,0.20984139894266,0.0161290322580645
0.172839506172839,0.137096064101435,1,1,0.131964213094754,0.0161290322580645
0.320987654320988,0.113084187585762,1,0,0.277145180967873,0
0.172839506172839,0.13061863743148,1,0,0.172834485563237,0
0.827160493827161,0.239864864864865,1,1,0.135420902806019,0
0.530864197530864,0.239864864864865,0,0,0.162464416429443,0.0161290322580645
0.222222222222222,0.13061863743148,0,1,0.0709638064253762,0
0.0740740740740741,0.137096064101435,0,0,0.161651077673851,0
0.0987654320987654,0.296641791044776,1,0,0.0475803172021147,0
0.320987654320988,0.113084187585762,0,0,0.0333468889792599,0.0161290322580645
0.740740740740741,0.239864864864865,1,0,0.0386335908906059,0
0.432098765432099,0.115825688073394,0,1,0.0774705164701098,0.0161290322580645
0.0864197530864197,0.296641791044776,1,0,0.093533956893046,0
0.185185185185185,0.13061863743148,0,0,0.119967466449776,0.032258064516129
0.493827160493827,0.13061863743148,1,1,0.234648230988207,0
0.320987654320988,0.13061863743148,0,0,0.125660837738918,0.112903225806452
0.172839506172839,0.0865154290545301,1,0,0.0758438389589264,0
0.407407407407407,0.13061863743148,1,0,0.115290768605124,0.0645161290322581
0.197530864197531,0.0865154290545301,0,0,0.0278568523790159,0
0.197530864197531,0.113084187585762,1,0,0.0347702318015453,0
0.530864197530864,0.13061863743148,1,0,0.0738104920699471,0
0.185185185185185,0.296641791044776,1,0,0.144774298495323,0.0483870967741935
0.641975308641975,0.239864864864865,0,0,0.0587637250915006,0
0.197530864197531,0.13061863743148,1,0,0.134810898739325,0.032258064516129
0.0987654320987654,0.13061863743148,1,1,0.0233834892232615,0
0.45679012345679,0.0747611366174463,0,0,0.4117527450183,0
